danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.586,0.412,11,-11.435,1,0.0265,0.575,1.74E-06,0.113,0.529,101.752,182427,4,rock
0.719,0.854,0,-4.754,1,0.193,0.00232,0,0.306,0.861,129.953,190712,4,hip-hop
0.715,0.849,11,-2.292,0,0.209,0.271,0,0.589,0.481,91.992,193331,4,dance
0.412,0.0763,0,-15.635,1,0.0366,0.85,0.891,0.0629,0.593,139.648,108000,3,classical
0.154,0.0823,6,-21.075,1,0.0389,0.991,0.88,0.107,0.0836,70.139,344999,4,classical
0.466,0.239,9,-14.227,1,0.0302,0.642,9.93E-05,0.138,0.173,84.961,257763,4,bollywood
0.608,0.931,11,-2.075,0,0.297,0.398,0,0.21,0.741,92.872,233899,4,hip-hop
0.854,0.895,10,-5.56,0,0.286,0.0158,0,0.0635,0.736,139.989,204093,4,hip-hop
0.693,0.864,7,-5.547,1,0.258,0.0607,0,0.327,0.54,55.434,38920,3,dance
0.515,0.954,6,-1.316,0,0.352,0.0321,0,0.334,0.828,144.71,239673,4,hip-hop
0.418,0.88,10,-14.8,0,0.627,0.128,0.634,0.63,0.514,107.289,139947,4,dance
0.334,0.123,0,-22.876,0,0.0443,0.991,0.898,0.0857,0.152,92.662,290380,4,classical
0.552,0.268,8,-17.224,0,0.0363,0.836,0.00281,0.113,0.641,97.555,215707,4,classical
0.794,0.784,4,-5.635,1,0.0394,0.0526,0.000741,0.0928,0.907,110.017,300818,4,bollywood
0.408,0.976,4,-4.553,0,0.076,6.15E-05,0.382,0.961,0.212,100.453,221467,4,rock
0.749,0.339,8,-13.826,1,0.091,0.189,0,0.0845,0.483,95.004,184451,4,hip-hop
0.332,0.0536,3,-20.539,1,0.0653,0.994,0.00224,0.113,0.0527,67.088,188293,4,classical
0.277,0.486,7,-7.269,0,0.0351,0.531,0,0.247,0.41,78.784,320110,4,bollywood
0.49,0.15,4,-15.924,1,0.0924,0.995,0.736,0.113,0.92,151.078,305043,4,classical
0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,284780,4,bollywood
0.712,0.764,11,-5.647,0,0.0644,0.146,0,0.23,0.647,129.961,220538,4,dance
0.581,0.45,1,-5.466,0,0.0313,0.193,0,0.13,0.312,151.983,232093,4,hip-hop
0.805,0.544,8,-6.957,1,0.461,0.132,0,0.14,0.208,150.04,175613,4,hip-hop
0.627,0.347,4,-13.428,0,0.0891,0.272,0.907,0.0858,0.109,95.493,202993,4,hip-hop
0.262,0.375,0,-9.202,1,0.0402,0.352,9.45E-06,0.7,0.173,172.106,246813,4,rock
0.783,0.509,4,-7.383,0,0.296,0.0907,0,0.0817,0.555,163.977,304347,4,dance
0.56,0.307,1,-10.425,0,0.0322,0.8,3.05E-05,0.128,0.226,125.07,196200,4,rock
0.656,0.896,9,-3.793,0,0.151,0.0803,0,0.621,0.585,100.083,253253,4,hip-hop
0.736,0.763,7,-7.601,1,0.252,0.0161,0,0.547,0.621,84.374,222237,4,hip-hop
0.24,0.949,3,-5.287,1,0.118,0.00126,0,0.377,0.254,133.656,186187,4,rock
0.698,0.863,2,-5.218,1,0.0389,0.0449,0.000224,0.0482,0.414,123.013,180813,4,dance
0.625,0.305,5,-10.799,1,0.0484,0.793,0,0.225,0.707,79.137,62040,4,rock
0.739,0.364,10,-7.541,1,0.0893,0.489,0,0.104,0.804,92.545,218474,4,rock
0.186,0.0474,8,-24.541,1,0.0406,0.989,0.00013,0.105,0.0393,132.222,63200,5,classical
0.0658,0.117,1,-19.997,0,0.0441,0.878,0.827,0.0905,0.0329,68.645,276533,4,classical
0.253,0.129,5,-26.493,1,0.0351,0.988,0.89,0.0876,0.352,132.848,334693,4,classical
0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,172232,4,rock
0.621,0.0528,1,-17.181,1,0.0711,0.992,0.923,0.113,0,46.108,30533,4,classical
0.764,0.763,6,-5.109,1,0.0576,0.641,0,0.0706,0.511,92.727,198827,4,dance
0.592,0.803,4,-6.808,1,0.0637,0.00768,0.734,0.0687,0.372,118.024,185093,4,rock
0.5,0.764,6,-5.556,1,0.156,0.0201,0.000607,0.0876,0.558,149.947,223027,4,dance
0.275,0.0838,11,-20.318,1,0.043,0.984,0.00018,0.303,0.06,81.49,364520,5,classical
0.471,0.00834,3,-24.217,1,0.0633,0.987,0.936,0.0913,0.105,137.201,340160,4,classical
0.369,0.615,4,-7.881,1,0.0351,0.834,0.000591,0.349,0.375,139.007,253227,4,bollywood
0.561,0.942,0,-4.565,1,0.359,0.118,0,0.379,0.548,153.969,149400,4,hip-hop
0.21,0.555,10,-4.102,1,0.0295,0.000721,0.867,0.513,0.0793,146.871,179907,5,rock
0.791,0.789,7,-5.002,1,0.137,0.000496,0.553,0.445,0.436,174.941,184457,4,rock
0.638,0.718,2,-7.561,1,0.0926,0.363,1.49E-06,0.137,0.262,96.037,339326,4,bollywood
0.187,0.0338,3,-25.444,1,0.0552,0.935,0.239,0.111,0.0771,169.121,427733,5,classical
0.757,0.792,4,-5.794,0,0.205,0.0463,0.0001,0.104,0.358,145.037,245000,4,hip-hop
0.759,0.591,9,-6.961,1,0.158,0.575,0,0.283,0.395,93.995,118335,4,hip-hop
0.152,0.000433,11,-37.506,1,0.0427,0.901,0.952,0.11,0.0635,133.498,92013,1,classical
0.436,0.0161,8,-32.838,1,0.0417,0.994,0.887,0.145,0.567,118.708,251973,4,classical
0.525,0.633,5,-5.281,1,0.0292,0.395,5.96E-06,0.342,0.22,114.925,340013,4,bollywood
0.789,0.473,8,-13.096,0,0.0454,0.00314,0.738,0.0931,0.359,122.995,462627,4,dance
0.777,0.693,10,-7.439,0,0.0476,0.00088,0.156,0.202,0.903,136.674,191827,4,rock
0.758,0.475,5,-8.917,1,0.037,0.666,6.34E-06,0.271,0.388,120.022,198000,4,rock
0.577,0.653,6,-8.965,0,0.42,0.23,2.42E-06,0.11,0.15,172.14,216261,4,hip-hop
0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,212800,4,rock
0.473,0.0286,9,-32.465,0,0.0482,0.996,0.875,0.0921,0.475,109.917,49907,3,classical
0.234,0.34,4,-14.075,1,0.0402,0.924,0.893,0.198,0.0388,135.167,785507,4,rock
0.576,0.26,11,-12.635,0,0.0955,0.915,9.71E-05,0.09,0.246,147.954,151773,4,classical
0.447,0.792,5,-10.172,0,0.141,0.183,0,0.614,0.579,131.774,42500,3,dance
0.508,0.934,6,-2.256,0,0.0525,0.0157,0.0125,0.458,0.0546,133.894,224000,4,dance
0.738,0.68,0,-11.157,1,0.0543,0.00471,0.759,0.0672,0.402,125.023,332160,4,dance
0.744,0.502,11,-7.214,0,0.0703,0.517,0,0.119,0.416,125.979,217029,4,hip-hop
0.3,0.844,5,-8.036,0,0.0435,0.047,0.738,0.614,0.0399,173.974,224682,4,dance
0.592,0.96,7,-3.031,1,0.128,0.826,0.597,0.568,0.919,117.87,213360,4,bollywood
0.165,0.952,8,-2.417,0,0.091,0.000497,0.000102,0.0937,0.478,187.101,183107,4,rock
0.492,0.864,7,-3.084,1,0.0426,0.16,0.000254,0.343,0.793,159.984,215987,4,rock
0.682,0.745,7,-5.781,1,0.0297,0.613,0,0.108,0.781,84.97,275286,4,bollywood
0.735,0.631,3,-7.077,1,0.0321,0.491,0,0.0671,0.803,120.059,2112003,4,bollywood
0.631,0.739,0,-5.347,1,0.212,0.383,0.000165,0.178,0.888,174.03,319728,4,bollywood
0.427,0.912,8,-4.956,1,0.0727,0.000124,0.00969,0.103,0.623,97.978,222487,4,rock
0.3,0.648,1,-10.742,0,0.0422,0.661,0.676,0.973,0.398,114.83,315123,4,rock
0.771,0.301,7,-15.762,1,0.0505,0.243,1.83E-05,0.15,0.89,107.07,83290,4,dance
0.772,0.687,10,-10.632,0,0.0469,0.517,0.00016,0.0899,0.66,100.071,225248,4,hip-hop
0.728,0.835,1,-3.556,0,0.062,0.056,0,0.0874,0.802,94.324,239267,4,dance
0.545,0.8,6,-5.965,1,0.0576,0.00875,3.41E-05,0.108,0.71,169.902,201619,4,dance
0.511,0.575,3,-6.297,1,0.0743,0.319,0,0.249,0.268,144.073,205987,4,hip-hop
0.787,0.897,1,-4.572,0,0.212,0.143,0,0.129,0.786,116.074,83127,4,dance
0.825,0.951,1,-8.265,1,0.058,0.737,0.0686,0.123,0.846,104.994,240000,4,bollywood
0.442,0.339,7,-19.411,1,0.683,0.945,0.000609,0.233,0.26,118.36,48627,4,classical
0.939,0.464,6,-5.387,1,0.115,0.00778,0,0.0854,0.705,114.983,226147,4,dance
0.693,0.828,7,-6.494,1,0.313,0.0605,0,0.0378,0.896,139.74,254893,4,dance
0.355,0.377,10,-18.2,1,0.0331,0.821,0.553,0.0517,0.645,80.876,552313,4,classical
0.601,0.771,5,-6.313,0,0.0556,0.216,0,0.942,0.315,131.813,354347,4,dance
0.247,0.742,1,-5.462,1,0.0496,0.00552,0.808,0.134,0.0914,105.004,245440,4,rock
0.687,0.899,10,-5.801,1,0.0416,2.73E-05,0.33,0.117,0.894,130,528920,4,rock
0.333,0.0476,10,-18.762,1,0.0404,0.919,0.85,0.103,0.147,131.987,1505453,4,classical
0.36,0.144,7,-21.043,0,0.0325,0.982,0.88,0.0873,0.207,102.028,402939,4,classical
0.706,0.815,2,-6.959,1,0.0355,0.00547,0.00432,0.076,0.363,116.987,309356,4,bollywood
0.743,0.695,10,-10.267,0,0.0482,0.00967,0.00664,0.4,0.858,94.009,170551,4,rock
0.322,0.118,0,-19.374,1,0.0389,0.992,0.175,0.191,0.413,99.242,170495,4,dance
0.877,0.596,7,-11.709,1,0.0923,0.00462,0.481,0.255,0.874,107.949,1215133,4,dance
0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,206320,4,dance
0.556,0.489,0,-8.251,1,0.0249,0.441,0.0348,0.212,0.235,129.968,212800,4,dance
0.522,0.593,8,-8.211,1,0.0313,0.719,3.46E-06,0.204,0.58,146.944,356241,4,bollywood
0.644,0.705,2,-8.307,1,0.0712,0.627,3.79E-06,0.0591,0.928,175.973,238000,4,bollywood
0.465,0.315,6,-10.284,0,0.0288,0.82,0.00617,0.258,0.275,106.299,201404,4,rock
0.523,0.291,2,-23.977,1,0.0425,0.995,0.869,0.109,0.492,149.34,60707,4,classical
0.162,0.214,1,-17.319,0,0.0424,0.97,0.316,0.1,0.04,104.813,215355,3,classical
0.719,0.883,4,-3.693,0,0.0629,0.257,1.75E-06,0.312,0.961,129.991,175022,4,bollywood
0.767,0.88,8,-4.165,1,0.0442,0.111,0,0.0525,0.868,130.419,208107,4,dance
0.714,0.653,11,-7.915,0,0.318,0.197,0,0.276,0.126,122.657,113685,5,hip-hop
0.628,0.949,9,-4.716,0,0.055,0.27,0.844,0.143,0.206,127.994,221213,4,dance
0.602,0.834,1,-6.573,0,0.0358,0.0297,0.887,0.34,0.353,125.99,338867,4,dance
0.685,0.905,4,-5.999,0,0.31,0.475,0,0.43,0.801,122.278,193120,5,dance
0.353,0.306,2,-10.212,1,0.0287,0.88,0.000473,0.119,0.195,89.3,318464,4,bollywood
0.189,0.0332,10,-25.619,1,0.0587,0.987,0.000666,0.076,0.0731,75.952,154000,3,classical
0.644,0.184,0,-14.839,1,0.0461,0.983,0.892,0.108,0.728,93.177,201587,4,dance
0.416,0.771,7,-3.183,0,0.0539,0.178,1.47E-06,0.501,0.493,144.869,208689,4,dance
0.131,0.166,10,-17.644,1,0.039,0.995,0.879,0.0849,0.0818,82.713,135427,3,classical
0.519,0.288,4,-14.374,1,0.0488,0.948,0.418,0.138,0.681,93.958,470373,4,classical
0.68,0.513,7,-13.265,1,0.18,0.321,0.000102,0.25,0.938,74.116,165303,4,dance
0.348,0.104,10,-21.488,1,0.0383,0.945,0.931,0.161,0.424,136.76,212333,3,classical
0.863,0.81,11,-5.494,1,0.069,0.267,0,0.055,0.415,101.975,248000,4,hip-hop
0.24,0.131,7,-28.201,1,0.0467,0.855,0.000155,0.158,0.0757,123.011,520000,4,classical
0.314,0.0901,8,-28.029,1,0.0481,0.993,0.909,0.141,0.311,124.565,450690,4,classical
0.303,0.935,10,-6.881,1,0.0546,0.0116,0.472,0.298,0.189,140.939,214955,4,rock
0.587,0.511,3,-15.674,0,0.406,0.0738,3.57E-05,0.341,0.492,109.892,142081,5,hip-hop
0.47,0.314,5,-9.589,1,0.0313,0.937,3.87E-06,0.144,0.465,83.747,259933,4,bollywood
0.196,0.338,11,-10.517,0,0.0338,0.574,0.179,0.0874,0.13,105.623,105067,3,dance
0.369,0.67,7,-6.656,1,0.0369,0.699,1.78E-05,0.276,0.483,116.873,436820,3,bollywood
0.522,0.583,2,-6.904,1,0.0338,0.00393,3.42E-06,0.118,0.598,150.013,305100,4,bollywood
0.449,0.837,1,-3.722,1,0.068,0.254,1.02E-05,0.14,0.68,120.487,449046,4,bollywood
0.655,0.7,10,-5.309,1,0.3,0.205,0,0.196,0.577,89.537,247400,4,dance
0.768,0.5,9,-12.405,0,0.185,0.0633,0,0.105,0.731,87.013,280067,4,hip-hop
0.73,0.804,0,-4.293,0,0.0548,0.0273,2.87E-06,0.114,0.404,125.933,214173,4,dance
0.761,0.609,1,-6.608,0,0.0305,0.616,4.52E-06,0.5,0.791,120.015,261909,4,bollywood
0.82,0.589,5,-10.673,1,0.227,0.0621,0,0.344,0.512,91.991,243453,4,dance
0.506,0.217,1,-18.153,1,0.0334,0.995,0.936,0.116,0.43,77.102,86800,3,classical
0.477,0.59,0,-5.938,1,0.0352,0.804,0,0.109,0.699,97.476,249000,4,bollywood
0.474,0.914,7,-7.259,1,0.0639,0.0193,0.829,0.0944,0.536,122.365,338480,4,dance
0.593,0.576,1,-6.692,1,0.472,0.564,0,0.115,0.297,85.182,214491,1,dance
0.514,0.835,4,-4.295,1,0.0472,0.00632,0.000162,0.251,0.44,137.945,273280,4,rock
0.38,0.159,5,-21.037,1,0.0765,0.96,0.000287,0.0823,0.33,78.587,124840,1,classical
0.687,0.562,0,-8.304,1,0.348,0.041,1.88E-05,0.16,0.484,161.966,268213,4,dance
0.407,0.283,4,-11.398,0,0.0332,0.833,0,0.367,0.283,152.442,208235,3,bollywood
0.584,0.59,5,-8.721,1,0.262,0.533,9.10E-05,0.15,0.372,93.951,190968,4,dance
0.67,0.781,5,-5.727,1,0.0486,0.0866,0,0.423,0.447,108.005,204444,4,dance
0.855,0.438,10,-15.254,0,0.369,0.000291,0,0.252,0.26,147.977,155925,4,hip-hop
0.686,0.49,7,-8.207,1,0.281,0.0278,0.00077,0.127,0.551,199.892,124870,4,dance
0.656,0.399,2,-6.617,1,0.0283,0.758,0,0.172,0.238,142.098,237052,4,bollywood
0.533,0.99,5,-5.431,1,0.0462,1.51E-06,0.828,0.147,0.716,139.415,41591,4,dance
0.744,0.708,0,-6.073,0,0.0312,0.458,0.000486,0.207,0.486,120.017,276428,4,bollywood
0.109,0.0102,2,-30.688,1,0.0479,0.98,0.475,0.101,0.0671,50.503,642987,4,classical
0.524,0.605,6,-7.069,0,0.041,0.661,0,0.187,0.448,84.929,346588,4,bollywood
0.363,0.0821,0,-23.282,1,0.054,0.959,0.416,0.0611,0.209,150.581,293533,4,classical
0.66,0.257,5,-17.578,0,0.047,0.972,0.878,0.11,0.908,128.896,154852,4,classical
0.608,0.383,4,-12.57,1,0.0875,0.994,0.877,0.364,0.727,118.232,207602,4,bollywood
0.551,0.442,8,-18.824,0,0.446,0.797,0,0.854,0.56,83.326,291360,4,rock
0.697,0.59,8,-10.3,0,0.139,0.364,0.000306,0.248,0.566,134.898,243691,4,hip-hop
0.668,0.991,2,-6.889,1,0.0396,0.0176,0.332,0.399,0.484,135.981,215040,4,dance
0.632,0.678,0,-8.118,0,0.0562,0.0132,0.000764,0.256,0.68,146.007,214387,4,hip-hop
0.673,0.861,5,-4.548,1,0.163,0.347,0,0.0812,0.638,170.987,206936,4,rock
0.463,0.909,11,-3.052,0,0.0561,0.133,0.000239,0.324,0.702,163.934,303787,4,bollywood
0.509,0.915,5,-4.043,1,0.248,0.103,0,0.111,0.542,96.281,232721,4,hip-hop
0.553,0.742,1,-5.774,0,0.0803,0.406,0,0.0874,0.91,76.915,414015,4,bollywood
0.894,0.687,3,-7.366,0,0.0898,0.0518,0.000109,0.04,0.891,100.991,165140,4,dance
0.241,0.577,5,-9.681,1,0.0438,0.00621,0.000137,0.31,0.135,144.967,611799,4,rock
0.692,0.391,8,-12.067,0,0.029,0.582,0.0009,0.126,0.487,93.009,345867,4,bollywood
0.428,0.407,2,-7.604,1,0.0403,0.174,0.659,0.0854,0.0464,132.02,312424,4,dance
0.228,0.131,5,-26.279,1,0.0427,0.993,0,0.459,0.379,86.951,59920,4,classical
0.521,0.676,2,-3.906,1,0.0357,0.023,6.46E-06,0.281,0.195,135.642,230960,4,dance
0.564,0.498,0,-9.51,1,0.0331,0.664,0.143,0.077,0.188,120.132,219000,4,rock
0.614,0.568,7,-7.403,0,0.0511,0.144,0.000212,0.127,0.215,119.97,202000,4,dance
0.271,0.0666,0,-25.751,1,0.0426,0.994,0.00476,0.119,0.0585,74.963,351800,4,classical
0.533,0.77,1,-6.502,1,0.0449,0.751,0,0.115,0.747,89.94,597496,4,bollywood
0.626,0.873,8,-4.677,1,0.0407,0.0017,0.000508,0.0708,0.74,113,270134,4,rock
0.79,0.807,4,-5.389,0,0.0513,0.0107,0.0254,0.349,0.829,121.972,204713,4,hip-hop
0.573,0.822,1,-7.412,1,0.193,0.17,0,0.0885,0.721,83.875,196534,4,dance
0.431,0.77,4,-5.536,1,0.0483,0.0056,0,0.254,0.602,170.078,201602,4,rock
0.66,0.825,7,-4.617,1,0.0351,0.206,8.16E-05,0.0573,0.582,114.983,239093,4,bollywood
0.554,0.88,11,-7.805,0,0.42,0.0131,0,0.338,0.633,89.896,291080,4,hip-hop
0.661,0.698,2,-9.623,0,0.179,0.638,0,0.103,0.113,84.509,113564,4,hip-hop
0.637,0.57,7,-7.902,1,0.132,0.477,0,0.252,0.815,126.644,164592,5,dance
0.445,0.153,0,-17.269,0,0.0625,0.961,0.0588,0.0708,0.0584,81.464,252533,4,classical
0.638,0.64,5,-6.868,1,0.033,0.438,0.0161,0.124,0.813,122.636,171640,4,rock
0.65,0.93,1,-3.767,1,0.14,0.000593,0,0.851,0.587,150.017,273207,4,hip-hop
0.414,0.475,0,-7.692,1,0.0299,0.268,0,0.0816,0.3,169.726,228840,4,rock
0.55,0.798,8,-5.357,1,0.352,0.267,0,0.256,0.302,86.006,191880,4,hip-hop
0.435,0.398,7,-7.809,1,0.0382,0.87,0,0.0625,0.373,179.671,204198,3,bollywood
0.397,0.146,3,-14.646,1,0.0504,0.981,0.829,0.109,0.525,133.508,163530,4,classical
0.901,0.531,5,-8.294,0,0.327,0.431,0,0.219,0.687,85.028,138353,4,hip-hop
0.655,0.59,0,-7.154,1,0.054,0.471,0.0187,0.338,0.699,84.991,172235,4,bollywood
0.435,0.716,11,-7.649,0,0.0529,0.749,0.0677,0.884,0.649,131.404,618853,4,bollywood
0.617,0.958,6,-4.931,0,0.0426,0.000944,0.169,0.201,0.225,126.002,215238,4,dance
0.21,0.0138,1,-31.261,1,0.0426,0.99,0.887,0.142,0.0957,65.037,258867,4,classical
0.117,0.0529,4,-28.385,1,0.0466,0.949,0.0655,0.0736,0.0303,81.936,388893,4,classical
0.87,0.848,7,-6.541,1,0.159,0.0196,4.65E-06,0.276,0.643,104.946,264293,4,bollywood
0.266,0.16,3,-21.323,1,0.0458,0.96,0.893,0.109,0.0382,77.075,1071253,3,classical
0.444,0.48,8,-8.471,1,0.0596,0.66,4.39E-06,0.308,0.61,93.544,215587,4,bollywood
0.922,0.635,6,-4.366,0,0.0587,0.135,0.000344,0.118,0.107,105.017,141714,4,hip-hop
0.46,0.875,5,-2.747,0,0.208,0.481,0,0.533,0.334,95.211,269209,4,hip-hop
0.721,0.578,5,-5.471,0,0.0291,0.411,0,0.0786,0.68,97.982,419363,4,bollywood
0.69,0.551,4,-6.177,0,0.0344,0.00541,0.475,0.0964,0.291,131.015,266867,4,dance
0.789,0.899,0,-8.829,0,0.0744,0.191,7.73E-05,0.108,0.929,125.02,262152,4,hip-hop
0.484,0.457,7,-10.07,0,0.166,0.933,0.00431,0.0991,0.542,160.516,330272,4,bollywood
0.477,0.199,7,-17.506,1,0.101,0.984,0.0612,0.123,0.616,171.642,68840,4,classical
0.679,0.461,5,-8.238,1,0.0317,0.231,0,0.266,0.465,97.99,216893,4,dance
0.624,0.454,2,-7.257,1,0.0282,0.758,7.28E-06,0.136,0.588,90.007,195787,4,bollywood
0.889,0.642,8,-5.603,1,0.339,0.114,0,0.0686,0.646,146.109,144944,4,hip-hop
0.0965,0.0289,6,-20.836,0,0.0384,0.994,0.906,0.104,0.129,60.183,415333,4,classical
0.746,0.62,2,-9.923,1,0.166,0.0253,0,0.142,0.329,92.848,244347,4,hip-hop
0.566,0.909,4,-4.218,1,0.0373,0.02,5.03E-06,0.0877,0.709,153.965,190907,4,rock
0.854,0.812,4,-6.17,0,0.215,0.592,0,0.142,0.697,105.003,146286,4,dance
0.939,0.611,10,-11.016,0,0.286,0.0334,0.000633,0.093,0.52,97.971,278760,4,hip-hop
0.16,0.135,2,-19.671,1,0.0386,0.819,0.427,0.255,0.292,147.177,372547,4,classical
0.64,0.984,1,-4.084,1,0.0592,0.0395,0.00738,0.0641,0.436,114.916,164441,4,rock
0.517,0.843,9,-4.048,1,0.0461,0.296,0,0.0809,0.875,80.132,327040,4,bollywood
0.828,0.656,1,-7.538,1,0.257,0.233,0,0.113,0.5,94.017,135872,4,hip-hop
0.467,0.265,0,-7.151,1,0.0313,0.832,0,0.125,0.307,140.117,133850,4,bollywood
0.317,0.186,9,-13.913,0,0.0389,0.985,0.947,0.107,0.157,115.286,181000,4,classical
0.675,0.556,11,-7.419,0,0.343,0.147,0.00238,0.211,0.525,90.411,129991,4,hip-hop
0.311,0.346,7,-7.488,1,0.0394,0.556,0.00747,0.197,0.302,93.803,241859,4,rock
0.601,0.286,9,-9.306,0,0.464,0.867,0,0.185,0.488,70.858,165253,4,rock
0.112,0.122,10,-22.064,1,0.0419,0.977,0.468,0.102,0.0319,91.531,428813,4,classical
0.889,0.756,9,-6.612,1,0.269,0.00884,0,0.0791,0.568,156.013,143077,4,hip-hop
0.407,0.183,11,-18.579,0,0.036,0.986,0.881,0.113,0.131,67.717,250067,4,classical
0.743,0.917,4,-3.941,1,0.0968,0.0389,6.03E-06,0.265,0.491,112.941,198587,4,dance
0.789,0.642,11,-8.304,1,0.0352,0.357,0,0.0985,0.755,121.003,167680,4,rock
0.441,0.0477,0,-20.624,0,0.0931,0.993,0,0.131,0.342,76.08,185888,4,classical
0.582,0.878,7,-4.011,1,0.0515,0.00244,0.191,0.241,0.105,135.013,221703,4,dance
0.454,0.547,3,-10.134,1,0.194,0.84,0,0.0982,0.67,86.08,244920,4,hip-hop
0.647,0.836,5,-5.957,0,0.0391,0.0041,2.20E-06,0.967,0.675,119.96,218187,4,hip-hop
0.378,0.815,1,-4.92,1,0.176,0.153,0,0.121,0.218,84.955,202163,4,hip-hop
0.846,0.726,1,-3.376,1,0.0635,0.094,2.00E-06,0.0304,0.79,131.974,185530,4,dance
0.638,0.531,6,-7.677,0,0.297,0.172,0,0.114,0.71,173.933,228312,4,dance
0.498,0.799,8,-6.766,1,0.577,0.721,0,0.0927,0.51,90.805,197036,5,hip-hop
0.477,0.636,8,-8.334,0,0.0356,0.865,0.00226,0.208,0.707,84.547,329640,4,bollywood
0.115,0.0139,9,-34.365,0,0.0507,0.925,0.641,0.158,0.0325,166.61,236360,4,classical
0.821,0.736,7,-7.57,1,0.0603,0.0198,3.96E-05,0.191,0.703,110.002,166446,4,bollywood
0.565,0.774,0,-7.241,1,0.147,0.0711,0,0.0393,0.902,81.896,224493,4,hip-hop
0.147,0.111,8,-22.789,0,0.0408,0.981,0.916,0.0766,0.0325,86.18,569260,4,classical
0.563,0.97,5,-2.953,0,0.0438,0.000194,0.0109,0.314,0.561,149.987,199947,4,rock
0.703,0.874,6,-3.48,1,0.0415,0.572,0,0.0626,0.691,124.064,308454,4,bollywood
0.425,0.09,0,-27.561,1,0.0532,0.87,0.0484,0.546,0.177,138.954,106893,4,classical
0.619,0.756,10,-6.156,0,0.359,0.492,0,0.176,0.733,75.188,179439,4,hip-hop
0.532,0.684,6,-7.084,0,0.0343,0.0437,0.00986,0.0944,0.638,82.92,293094,4,bollywood
0.417,0.871,11,-5.663,0,0.04,4.36E-05,0,0.25,0.595,134.962,176133,4,rock
0.556,0.978,7,-3.743,1,0.0439,0.000208,0.719,0.0692,0.726,127.994,214040,4,dance
0.754,0.463,5,-6.703,0,0.034,0.666,0,0.0894,0.69,139.998,399178,4,bollywood
0.493,0.359,2,-22.741,1,0.256,0.052,0.00426,0.271,0.635,179.907,317231,3,bollywood
0.618,0.525,9,-9.661,1,0.038,0.291,0.778,0.28,0.718,132.006,78533,4,classical
0.456,0.89,4,-2.472,0,0.0634,0.00014,0,0.209,0.48,127.066,142893,4,rock
0.599,0.623,1,-3.758,1,0.0693,0.965,0,0.0426,0.691,89.408,1267500,3,bollywood
0.412,0.817,9,-6.55,1,0.0532,0.0112,0,0.465,0.279,164.047,286658,4,rock
0.583,0.951,10,-3.19,0,0.273,0.0163,0,0.414,0.342,110.162,170625,4,hip-hop
0.772,0.801,8,-5.519,1,0.0615,0.0657,0,0.064,0.798,128.032,224320,4,dance
0.305,0.0728,2,-21.902,1,0.0412,0.993,0.915,0.0883,0.0376,134.391,334987,4,classical
0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,193234,4,hip-hop
0.805,0.514,1,-8.139,1,0.341,0.0897,0.465,0.211,0.51,154.003,151936,4,hip-hop
0.348,0.502,8,-8.464,1,0.0406,0.6,0,0.0638,0.411,94.075,337067,4,bollywood
0.621,0.601,11,-6.81,1,0.0665,0.533,0,0.252,0.898,133.451,236031,4,bollywood
0.649,0.653,11,-8.181,1,0.291,0.417,2.71E-05,0.0754,0.567,150.322,247662,4,hip-hop
0.552,0.583,7,-8.12,1,0.055,0.915,0,0.0705,0.799,78.255,92507,4,classical
0.733,0.781,2,-2.98,0,0.081,0.357,0,0.2,0.842,91.914,213933,4,bollywood
0.702,0.446,7,-12.459,1,0.0458,0.36,0,0.0824,0.281,95.015,255897,4,hip-hop
0.229,0.438,5,-19.202,1,0.0384,0.879,0.953,0.0885,0.578,127.884,91667,3,classical
0.285,0.00113,0,-26.76,0,0.0445,0.981,0.832,0.0841,0.0523,63.748,210581,4,classical
0.644,0.919,5,-1.04,1,0.103,0.508,0,0.14,0.721,95.17,199627,4,dance
0.632,0.827,9,-5.983,0,0.105,0.00371,0.00416,0.278,0.34,131.007,260573,4,dance
0.602,0.898,5,-3.77,1,0.039,0.000546,0.000819,0.347,0.508,100.054,183973,4,rock
0.597,0.527,10,-8.658,0,0.0412,0.127,0,0.14,0.535,123.946,168387,4,dance
0.475,0.816,6,-7.426,1,0.331,0.00978,0,0.411,0.639,179.6,210093,4,hip-hop
0.543,0.448,2,-10.239,1,0.0492,0.768,0.00152,0.18,0.318,122.519,255760,4,bollywood
0.669,0.847,1,-6.54,1,0.329,0.378,0,0.258,0.783,70.566,54453,4,dance
0.846,0.415,9,-9.596,0,0.093,0.0957,5.94E-05,0.126,0.831,133.402,167680,4,dance
0.296,0.608,7,-10.546,1,0.066,0.623,0.324,0.337,0.405,144.15,720467,3,bollywood
0.229,0.965,1,-1.754,0,0.0585,0.000369,0,0.298,0.634,111.842,203440,5,rock
